throughput,delay,jitter,packet_loss,label
369.99,96.7,10.46,1.14,normal
1187.65,41.44,9.43,2.24,normal
1265.57,117.14,2.76,0.28,normal
822.29,58.02,19.69,0.38,normal
1037.06,20.57,5.29,1.53,normal
1586.25,63.12,3.2,0.0,normal
848.28,127.53,8.94,2.91,normal
682.33,76.61,5.19,0.0,normal
1444.5,70.5,9.74,0.0,normal
1588.78,135.49,13.44,0.52,normal
1001.11,12.75,14.98,3.05,normal
1303.44,18.58,14.07,1.38,normal
1402.44,10.0,8.47,1.63,normal
777.25,84.91,10.25,0.56,normal
854.41,76.66,12.04,0.27,normal
1369.26,131.71,1.21,0.0,normal
1505.5,79.74,12.85,0.0,normal
1168.86,53.83,2.71,0.79,normal
736.06,70.07,20.2,2.47,normal
1596.12,74.71,7.98,1.02,normal
840.71,10.0,9.08,1.44,normal
899.46,178.41,6.15,2.88,normal
1102.7,90.79,6.85,0.99,normal
1466.25,78.4,21.37,0.32,normal
1256.19,94.61,14.7,0.0,normal
1124.46,98.38,2.25,3.53,normal
1138.99,64.38,17.52,1.29,normal
1013.05,44.75,15.97,0.0,normal
1167.44,93.98,8.59,0.0,normal
241.13,85.43,11.53,2.38,macet
911.02,37.6,9.93,0.0,normal
1072.4,126.76,19.86,3.28,normal
654.7,81.73,6.02,0.0,normal
1115.9,99.19,10.73,2.63,normal
938.66,125.68,7.86,1.23,normal
1526.64,70.88,2.83,0.68,normal
1471.91,82.68,20.96,0.24,normal
860.26,102.4,4.09,3.34,normal
954.75,41.01,11.1,1.56,normal
977.82,72.16,1.3,0.0,normal
864.5,75.02,8.0,0.0,normal
1058.51,31.76,12.11,0.77,normal
772.52,162.71,5.88,0.5,normal
660.82,13.71,12.93,0.0,normal
1186.81,18.08,8.65,0.42,normal
1188.86,122.57,15.8,0.0,normal
758.71,98.53,16.81,0.51,normal
1268.61,28.96,7.07,1.59,normal
810.53,94.29,10.38,2.74,normal
1075.95,128.71,10.92,1.86,normal
1246.1,68.79,13.1,0.0,normal
989.92,173.95,10.07,1.05,normal
1136.42,10.0,10.95,0.59,normal
845.07,97.75,8.78,0.0,normal
941.06,116.66,10.58,1.1,normal
938.24,105.65,16.49,3.29,normal
776.03,61.83,13.23,0.55,normal
946.97,58.38,13.51,0.0,normal
535.41,87.77,13.62,0.55,normal
852.65,102.63,9.23,0.0,normal
914.54,94.1,11.59,1.8,normal
923.15,111.6,4.57,1.29,normal
927.55,29.25,16.34,0.24,normal
981.47,60.89,1.0,0.0,normal
1143.83,32.4,9.56,0.18,normal
1262.36,54.56,15.7,0.51,normal
805.07,110.61,3.18,0.0,normal
639.04,74.32,12.0,0.0,normal
687.39,174.27,6.6,2.21,normal
853.84,77.74,8.16,0.0,normal
894.42,72.39,14.73,0.75,normal
769.0,74.25,10.99,0.93,normal
611.17,44.49,1.0,0.98,normal
863.16,67.69,5.12,0.0,normal
1054.43,115.11,14.88,0.0,normal
1178.51,74.56,12.24,0.0,normal
832.77,38.26,18.74,1.09,normal
876.1,33.0,18.41,0.0,normal
721.99,51.99,8.29,0.0,normal
990.57,72.95,22.52,3.69,normal
745.47,117.74,10.12,0.0,normal
1171.94,16.38,5.19,0.0,normal
464.24,57.21,6.83,3.34,macet
892.11,75.77,1.0,0.43,normal
1090.33,10.0,18.04,0.0,normal
1055.15,36.66,17.97,2.25,normal
1807.91,42.8,4.92,0.58,normal
1104.94,38.16,8.86,0.0,normal
698.78,77.68,10.48,0.79,normal
971.36,63.58,5.2,0.0,normal
467.13,47.79,1.22,0.0,normal
975.82,87.12,8.95,0.33,normal
750.08,138.92,8.39,0.0,normal
1274.62,135.57,8.06,0.52,normal
835.14,10.0,11.11,1.03,normal
964.97,93.08,17.15,1.78,normal
809.33,62.88,8.48,2.19,normal
1521.66,76.21,10.85,0.0,normal
903.63,54.07,13.63,1.25,normal
1549.77,74.7,12.77,1.24,normal
1244.25,76.06,6.93,0.99,normal
1144.62,46.84,10.48,0.0,normal
1110.62,34.15,12.74,0.0,normal
1118.14,52.05,4.36,1.25,normal
421.7,79.37,16.32,0.0,normal
916.33,93.96,17.16,0.1,normal
1253.55,104.13,6.39,0.0,normal
985.33,50.23,10.97,0.0,normal
578.44,81.35,13.21,0.0,normal
984.28,108.5,7.27,2.15,normal
1511.23,116.62,12.41,1.53,normal
1374.07,67.65,10.82,0.0,normal
981.4,61.16,2.66,1.59,normal
1285.43,77.64,12.3,1.83,normal
890.05,24.01,4.5,0.26,normal
488.84,62.26,14.7,0.0,normal
722.66,99.78,6.64,0.19,normal
1468.87,95.68,9.19,0.35,normal
917.8,59.19,16.86,0.0,normal
926.98,78.71,12.48,1.05,normal
910.05,37.01,4.6,0.92,normal
1571.24,98.14,4.93,1.17,normal
1487.79,66.89,7.0,0.92,normal
1665.63,58.96,11.97,1.59,normal
952.29,55.53,11.79,0.23,normal
1088.69,67.48,5.78,0.8,normal
545.01,52.08,4.16,0.0,normal
1443.08,96.33,11.41,0.0,normal
649.67,54.19,9.09,2.51,normal
1065.03,133.72,20.79,0.0,normal
670.81,128.61,10.18,1.82,normal
823.34,34.34,19.07,0.0,normal
748.82,72.79,4.15,0.0,normal
817.64,43.97,2.13,0.89,normal
838.26,56.93,4.4,0.0,normal
835.52,150.1,15.95,0.0,normal
1250.0,57.7,18.78,0.0,normal
668.54,84.41,6.09,0.17,normal
1066.16,91.65,7.7,0.0,normal
1365.39,29.97,4.16,2.9,normal
846.04,35.8,1.0,3.2,normal
784.62,21.76,13.59,0.0,normal
930.84,34.56,11.12,1.32,normal
1353.92,10.0,10.05,1.79,normal
1058.23,91.78,3.0,1.31,normal
840.64,152.17,18.2,0.0,normal
1145.16,75.91,7.48,0.13,normal
669.31,13.35,12.67,0.0,normal
1204.41,44.29,2.73,0.0,normal
1122.58,51.64,9.05,0.0,normal
907.66,29.3,11.46,0.33,normal
748.42,104.41,11.64,0.0,normal
734.0,102.41,10.77,0.2,normal
1160.45,23.78,12.47,0.0,normal
1368.69,99.0,4.35,0.81,normal
808.81,131.07,10.99,0.0,normal
1137.52,146.1,10.57,0.94,normal
373.89,184.61,11.16,2.12,macet
824.61,33.92,10.36,2.88,normal
990.68,182.97,3.63,0.0,normal
727.09,55.83,3.41,0.0,normal
719.05,46.3,1.0,0.05,normal
799.67,83.08,14.09,1.19,normal
1087.66,46.72,14.14,0.0,normal
943.8,85.96,14.22,0.0,normal
328.53,17.2,11.53,0.7,normal
363.79,60.45,1.0,0.63,normal
817.94,121.42,4.87,1.07,normal
1137.31,67.72,10.85,1.17,normal
175.75,75.66,10.68,1.01,normal
850.08,89.01,8.89,0.79,normal
842.13,116.83,11.84,0.58,normal
1416.5,10.0,10.06,1.5,normal
884.49,93.38,10.6,0.0,normal
1114.9,59.27,6.8,2.82,normal
1042.38,76.67,14.91,0.0,normal
360.83,112.4,7.85,0.0,macet
1230.46,22.23,3.35,0.16,normal
1064.62,29.49,6.15,1.51,normal
1152.48,10.0,8.26,0.0,normal
2177.87,48.03,14.97,0.46,normal
374.77,123.22,9.79,1.69,macet
1517.41,65.18,9.07,1.99,normal
913.77,16.4,3.76,0.0,normal
1086.2,50.57,13.93,0.05,normal
986.35,10.49,6.74,0.0,normal
872.73,24.99,9.5,0.0,normal
829.05,85.55,17.4,0.0,normal
1098.85,23.05,12.54,0.0,normal
544.85,114.51,1.86,1.15,macet
1225.17,67.16,1.15,0.7,normal
875.14,73.42,9.68,1.24,normal
660.98,58.87,3.94,0.82,normal
865.0,100.91,13.24,1.56,normal
1377.14,101.33,10.21,1.82,normal
839.4,83.4,10.83,0.0,normal
1107.54,92.59,6.47,0.0,normal
780.71,61.52,18.71,0.15,normal
1227.38,91.69,24.21,0.47,normal
1205.65,56.48,8.61,0.0,normal
1554.58,70.09,11.77,1.87,normal
947.33,59.01,10.49,3.47,normal
1200.6,51.71,8.7,0.78,normal
1029.42,42.44,5.84,0.63,normal
1388.76,88.71,4.58,1.77,normal
784.35,122.42,4.32,0.0,normal
1223.5,116.84,12.03,0.54,normal
941.59,19.74,7.4,1.97,normal
980.74,121.57,1.0,0.0,normal
1027.53,57.27,12.22,0.0,normal
1075.67,94.03,9.81,0.22,normal
965.13,33.75,16.73,0.41,normal
1064.41,75.68,11.87,0.0,normal
1473.44,82.55,2.61,3.64,normal
1295.63,10.62,1.0,0.0,normal
1260.75,94.33,6.4,0.0,normal
863.34,123.84,6.87,0.36,normal
733.23,63.01,14.72,1.86,normal
1286.59,124.41,9.96,0.53,normal
1262.81,62.41,15.67,1.23,normal
1441.8,103.98,3.38,0.0,normal
818.81,10.0,14.83,2.73,normal
931.14,166.75,13.6,1.34,normal
508.15,129.82,1.0,2.07,macet
882.26,58.61,16.61,1.05,normal
1298.97,10.0,10.47,1.74,normal
860.05,81.52,11.96,0.0,normal
1192.14,12.24,5.68,0.0,normal
942.85,87.79,16.38,2.52,normal
1097.22,86.46,4.07,2.84,normal
655.69,32.34,14.16,0.0,normal
1025.56,114.84,14.1,0.87,normal
102.66,102.22,5.13,0.0,macet
943.93,109.03,19.92,0.0,normal
510.86,70.35,11.16,0.93,normal
1361.8,13.38,13.27,2.21,normal
1233.22,109.11,2.36,1.18,normal
1140.0,59.19,20.59,0.02,normal
1456.3,14.41,3.88,1.27,normal
715.33,124.08,15.12,0.0,normal
1524.21,153.98,5.03,1.12,normal
1279.66,68.35,6.91,2.59,normal
929.03,156.36,13.94,0.0,normal
1340.69,73.65,15.14,1.7,normal
668.11,54.78,3.64,0.0,normal
752.65,44.78,15.45,2.34,normal
817.42,135.48,15.22,0.0,normal
841.31,38.79,5.31,0.0,normal
683.03,99.41,17.99,1.54,normal
1366.92,47.63,2.72,1.05,normal
922.34,51.59,6.88,0.0,normal
1105.75,111.21,12.4,0.0,normal
828.89,54.8,5.73,0.22,normal
453.82,53.81,11.32,0.0,normal
1081.02,115.31,11.21,0.0,normal
426.32,133.9,9.06,0.67,macet
979.41,95.79,14.16,0.0,normal
589.51,43.81,8.86,1.14,normal
1596.18,49.58,11.16,2.74,normal
1273.41,73.2,15.73,0.28,normal
1031.73,82.84,13.95,0.7,normal
1379.11,30.49,13.93,3.53,normal
746.11,98.92,4.25,0.0,normal
1163.04,73.42,12.62,2.29,normal
1059.94,10.0,5.61,2.11,normal
1079.21,32.84,3.59,1.78,normal
1381.71,49.83,9.64,2.44,normal
1219.75,67.09,5.48,0.92,normal
1086.62,145.57,13.95,0.0,normal
503.53,79.53,14.07,2.14,macet
711.99,36.37,1.0,2.2,normal
963.19,78.83,5.86,2.16,normal
1028.01,55.92,2.7,0.57,normal
660.94,82.99,7.69,0.0,normal
1723.5,93.22,12.28,0.79,normal
1454.92,118.37,8.79,1.91,normal
1180.64,69.03,7.05,2.04,normal
1021.61,135.56,16.5,0.0,normal
936.34,106.32,1.0,0.97,normal
714.42,41.7,16.18,0.0,normal
1023.24,158.39,7.28,1.98,normal
1077.33,83.08,9.61,0.0,normal
627.47,36.6,7.36,1.68,normal
1100.25,136.12,17.71,0.0,normal
953.42,153.11,3.85,2.05,normal
427.66,68.68,10.06,0.98,normal
741.88,49.85,12.64,0.0,normal
875.92,63.11,1.94,1.54,normal
1566.31,98.59,5.4,0.0,normal
1166.97,121.11,9.26,1.62,normal
599.36,92.82,5.57,0.09,normal
1145.81,74.07,5.92,0.0,normal
535.81,129.92,8.25,0.0,macet
1324.81,57.49,13.25,0.0,normal
858.66,111.24,8.29,2.55,normal
971.91,58.48,15.39,1.85,normal
1397.74,87.24,5.01,2.94,normal
613.85,65.46,3.74,2.98,normal
580.86,67.77,19.63,0.0,normal
824.92,54.9,6.71,0.22,normal
1311.51,123.79,3.45,0.0,normal
544.2,40.68,1.29,0.0,normal
150.35,40.39,15.38,0.0,normal
864.65,154.84,8.29,0.48,normal
1165.52,109.11,8.73,0.0,normal
1360.08,10.0,9.2,0.45,normal
861.05,47.39,15.06,3.67,normal
876.57,10.0,9.1,0.0,normal
1346.17,31.97,21.72,0.79,normal
439.08,10.0,10.67,1.86,normal
883.44,64.52,15.31,0.92,normal
1057.13,24.32,14.03,0.94,normal
1134.77,72.4,9.82,0.0,normal
847.06,10.0,7.07,0.15,normal
1010.33,73.32,11.66,0.0,normal
253.5,53.4,12.55,1.77,normal
802.53,130.08,7.14,0.0,normal
1136.05,126.45,10.83,1.96,normal
705.31,101.41,16.18,0.0,normal
1017.7,56.94,20.35,1.94,normal
1134.06,149.42,14.27,0.0,normal
897.24,10.0,19.31,0.0,normal
1051.14,13.86,6.85,1.37,normal
711.18,66.65,13.51,1.89,normal
938.02,160.16,16.69,0.0,normal
1183.06,61.91,5.52,1.58,normal
1047.09,62.67,7.57,0.0,normal
824.04,12.32,18.69,0.0,normal
1067.26,107.84,5.12,2.44,normal
1214.38,108.13,3.29,0.16,normal
385.02,101.56,17.64,0.0,macet
1347.72,44.83,15.98,0.0,normal
899.12,41.73,12.16,0.0,normal
1127.65,18.28,9.77,0.25,normal
1359.17,73.35,7.81,0.0,normal
588.5,26.78,11.41,0.77,normal
787.17,22.9,17.9,0.4,normal
913.44,53.05,11.19,2.54,normal
764.87,50.43,20.83,1.14,normal
1520.48,48.48,5.51,1.19,normal
742.97,88.66,9.9,2.25,normal
833.34,73.16,8.13,0.0,normal
1061.32,58.47,4.57,0.0,normal
639.36,77.32,9.23,2.31,normal
881.3,30.34,12.09,0.7,normal
1095.24,74.21,12.62,0.71,normal
900.14,76.02,20.85,0.0,normal
971.98,10.0,12.32,0.0,normal
841.2,109.83,15.75,1.77,normal
545.66,34.74,10.33,1.98,normal
1096.48,73.61,18.39,1.68,normal
1526.48,116.58,21.99,1.69,normal
1005.52,107.03,12.66,1.35,normal
1067.58,71.37,5.04,0.7,normal
1207.82,55.5,7.26,0.24,normal
619.2,107.9,11.41,2.32,normal
1510.75,96.99,12.28,0.0,normal
1060.7,45.27,13.49,1.05,normal
1489.56,38.2,12.3,0.0,normal
780.09,10.0,10.03,0.0,normal
1545.42,76.16,6.82,0.15,normal
1232.55,66.69,12.01,0.0,normal
1165.91,115.45,19.27,1.7,normal
1070.21,84.36,15.1,0.0,normal
925.44,123.37,12.67,0.65,normal
1360.16,42.11,15.15,0.7,normal
1042.11,115.53,8.14,0.0,normal
409.88,48.84,7.46,0.0,normal
664.84,101.1,6.26,0.88,normal
944.25,11.65,9.37,1.14,normal
1093.0,79.41,7.89,0.19,normal
983.02,10.0,16.04,1.52,normal
1365.69,59.31,7.62,0.34,normal
414.67,87.61,5.99,0.52,normal
1043.08,49.16,19.71,0.88,normal
454.61,27.98,7.74,1.89,normal
1227.91,103.84,10.77,0.0,normal
971.66,65.86,12.26,0.0,normal
1125.88,50.42,4.32,0.0,normal
740.84,71.68,16.18,0.0,normal
1383.84,175.47,13.19,2.64,normal
1312.52,116.14,17.79,1.36,normal
1175.06,116.5,6.6,0.0,normal
961.14,87.42,10.5,0.0,normal
1173.96,76.66,10.2,1.06,normal
787.93,10.0,11.32,0.0,normal
1256.67,42.84,2.73,0.0,normal
1494.84,50.78,10.55,2.52,normal
1321.18,10.0,2.87,0.0,normal
781.12,23.7,11.79,1.93,normal
1108.43,10.0,1.0,2.38,normal
612.06,68.47,1.0,0.0,normal
1171.72,102.75,14.09,0.0,normal
1135.18,114.27,7.27,0.09,normal
439.06,86.59,5.06,0.0,normal
651.46,31.46,16.35,0.68,normal
915.06,10.0,11.64,0.19,normal
909.74,10.0,14.36,1.04,normal
637.16,19.24,9.17,2.6,normal
1116.69,34.45,23.4,1.73,normal
1075.44,63.61,6.98,1.23,normal
941.72,29.43,18.72,0.0,normal
773.26,83.56,9.69,1.17,normal
1314.61,60.71,1.73,3.08,normal
1496.62,70.42,12.41,0.0,normal
854.93,115.61,11.57,1.53,normal
816.35,22.79,4.74,0.26,normal
1147.36,86.75,5.39,0.0,normal
892.59,69.44,9.88,1.7,normal
958.18,56.66,11.75,3.06,normal
1221.9,105.41,1.0,1.66,normal
427.19,105.16,15.27,0.0,macet
1395.49,32.14,7.53,0.0,normal
1021.8,62.71,3.34,0.72,normal
876.55,81.25,14.71,1.81,normal
973.23,59.08,9.88,0.0,normal
988.73,93.4,16.08,0.06,normal
480.64,81.25,12.19,4.73,macet
1448.48,143.3,9.99,2.12,normal
1012.4,10.0,9.24,2.23,normal
1132.9,65.1,12.41,0.0,normal
1285.46,33.66,7.93,0.0,normal
693.65,94.16,5.74,0.61,normal
1142.04,10.0,13.05,0.0,normal
919.71,83.85,9.28,2.9,normal
1254.03,44.8,10.17,2.62,normal
361.83,40.63,15.45,0.0,normal
970.27,12.14,9.43,3.18,normal
819.15,51.4,10.08,0.49,normal
1129.68,113.38,7.0,4.38,normal
1141.01,68.99,12.15,0.72,normal
787.71,95.11,11.75,1.36,normal
786.35,136.59,14.5,2.6,normal
966.8,80.55,7.1,2.42,normal
731.01,47.65,7.71,1.27,normal
1252.6,88.69,13.96,0.29,normal
889.24,48.23,11.26,1.27,normal
127.9,49.82,5.47,0.0,normal
887.55,10.0,16.53,0.73,normal
688.44,107.05,1.51,0.0,normal
510.62,54.56,13.92,0.0,normal
628.77,77.28,3.67,0.58,normal
1032.82,28.56,19.43,2.39,normal
1398.59,87.44,2.28,1.89,normal
1093.96,39.52,15.76,0.38,normal
818.05,64.33,9.59,3.12,normal
1136.77,105.11,8.17,0.0,normal
862.27,101.63,10.93,0.0,normal
791.62,69.12,13.16,0.0,normal
653.69,10.0,5.48,0.0,normal
474.45,189.71,5.92,1.72,macet
883.02,139.83,13.25,0.0,normal
1047.42,98.91,1.46,1.19,normal
971.01,39.87,7.08,2.97,normal
875.21,65.46,25.2,0.0,normal
716.28,48.26,5.16,1.22,normal
1182.47,120.55,15.74,1.31,normal
604.86,80.5,7.07,0.0,normal
1232.81,38.63,12.55,2.53,normal
699.33,51.17,13.27,0.07,normal
774.27,114.85,15.64,0.0,normal
559.96,134.0,9.0,3.67,macet
849.58,131.13,19.94,1.28,normal
1292.59,100.28,7.05,1.89,normal
1154.69,59.9,11.17,2.53,normal
1293.53,10.0,11.23,0.0,normal
1156.64,81.89,4.39,2.37,normal
668.9,69.93,8.57,0.0,normal
900.76,75.6,10.81,0.0,normal
765.94,72.16,7.84,0.09,normal
1399.17,16.95,22.2,0.0,normal
640.96,92.3,5.81,1.73,normal
1268.11,95.29,15.9,0.9,normal
1267.89,97.29,14.28,0.0,normal
1548.89,107.86,9.93,1.51,normal
877.09,94.16,5.67,0.09,normal
1213.7,53.6,6.16,0.01,normal
1684.5,67.17,7.41,0.57,normal
814.71,73.64,1.07,1.2,normal
539.49,74.31,4.98,1.08,normal
436.0,109.93,2.59,0.0,macet
1213.81,95.75,16.73,1.77,normal
435.05,153.09,13.09,0.17,macet
888.3,158.26,13.93,0.0,normal
1131.19,73.19,12.94,0.0,normal
1055.55,10.0,10.83,1.97,normal
1127.63,119.47,17.3,0.52,normal
1066.69,48.38,6.95,0.82,normal
1383.66,37.94,10.53,2.07,normal
714.31,54.06,13.74,0.0,normal
796.9,52.13,3.39,0.0,normal
768.2,94.49,25.48,0.6,normal
1249.06,10.0,10.14,0.96,normal
1270.12,26.89,10.71,0.11,normal
1135.37,83.73,16.28,2.71,normal
1355.05,94.92,14.57,0.0,normal
646.59,95.66,10.19,2.18,normal
1500.17,38.52,10.65,1.69,normal
1456.97,30.87,2.48,1.19,normal
1220.69,49.73,7.22,0.0,normal
1534.54,79.59,12.59,2.43,normal
503.01,129.42,12.22,0.0,macet
842.67,10.0,16.11,0.0,normal
779.41,61.17,9.4,0.24,normal
1216.44,16.69,3.06,1.11,normal
684.96,10.0,15.28,1.46,normal
1227.25,108.68,17.18,1.84,normal
1411.16,91.78,14.49,1.72,normal
1208.56,87.98,9.18,0.88,normal
1085.13,106.84,15.22,1.12,normal
703.64,50.81,27.14,0.0,normal
745.94,52.69,10.58,0.0,normal
1374.89,157.43,3.44,1.84,normal
1233.8,60.14,7.07,1.76,normal
988.29,99.41,13.13,1.59,normal
874.63,70.26,1.98,0.0,normal
392.26,10.0,10.85,1.87,normal
678.74,10.0,11.9,0.0,normal
1573.43,46.84,17.68,2.12,normal
615.86,112.24,16.55,0.11,normal
1056.84,101.53,14.32,3.03,normal
1302.23,106.56,1.0,0.0,normal
623.52,30.52,14.61,3.15,normal
1055.41,134.63,13.53,0.0,normal
1281.37,31.4,11.28,0.0,normal
1003.75,78.51,1.35,0.79,normal
1860.52,69.59,6.12,0.0,normal
499.42,63.05,4.17,0.39,normal
1317.62,123.54,1.0,0.0,normal
948.16,41.8,9.99,0.0,normal
1231.58,16.02,6.01,1.23,normal
1132.39,70.8,23.13,0.0,normal
780.05,54.01,9.16,0.0,normal
1068.7,205.1,16.47,0.0,normal
442.63,97.06,2.15,0.0,normal
1180.97,53.63,7.35,2.47,normal
1089.45,27.76,10.48,0.0,normal
1191.6,10.0,5.46,0.0,normal
1317.44,28.99,7.89,0.79,normal
1110.29,74.6,8.91,0.0,normal
1044.43,127.09,8.83,3.84,normal
735.68,114.87,19.28,0.26,normal
786.33,79.16,11.89,1.0,normal
1356.02,57.07,12.4,1.92,normal
1430.9,80.75,12.7,1.89,normal
928.57,49.25,13.06,0.85,normal
1013.8,138.73,9.59,0.26,normal
728.62,62.43,8.4,3.54,normal
1351.83,66.55,10.83,0.35,normal
1199.63,10.0,15.78,0.0,normal
1582.37,62.18,15.63,0.0,normal
736.5,103.46,8.8,0.0,normal
886.6,27.29,13.84,1.73,normal
1069.43,39.97,9.03,0.0,normal
1193.95,101.71,10.17,0.49,normal
935.3,10.93,7.63,0.19,normal
738.11,112.31,9.09,3.86,normal
1264.42,48.71,16.71,0.0,normal
1216.34,54.46,10.46,0.0,normal
725.12,25.04,10.68,0.3,normal
1406.63,85.12,2.76,0.2,normal
1351.06,168.39,8.45,0.0,normal
1040.29,101.26,8.79,0.38,normal
1023.88,35.43,5.85,0.0,normal
1166.22,115.42,10.11,1.04,normal
741.49,57.33,7.85,0.0,normal
1009.01,124.98,10.4,0.46,normal
354.28,102.27,10.61,0.0,macet
1262.94,10.0,5.22,2.02,normal
531.55,29.84,8.01,3.13,macet
1451.03,107.78,10.39,0.0,normal
900.96,76.07,15.92,2.59,normal
936.5,29.05,11.28,0.03,normal
811.68,44.66,6.69,0.0,normal
913.59,10.0,12.0,3.12,normal
1425.56,66.47,18.54,1.28,normal
253.66,158.43,14.58,0.51,macet
1383.09,102.2,12.74,1.53,normal
1101.41,157.62,13.63,0.91,normal
637.89,105.3,17.2,0.4,normal
677.41,111.1,15.38,0.0,normal
1502.92,148.96,12.83,0.09,normal
716.35,85.09,15.34,1.43,normal
653.99,62.51,4.59,0.32,normal
1341.19,111.31,2.49,1.85,normal
1101.57,128.15,10.79,1.08,normal
718.62,50.8,10.34,0.0,normal
1064.99,41.14,7.28,0.0,normal
692.27,75.55,14.13,0.26,normal
1330.25,103.26,1.0,0.0,normal
1318.41,101.92,7.33,1.0,normal
1159.6,13.03,7.58,0.0,normal
1108.5,146.46,1.82,0.0,normal
1528.36,44.35,17.47,2.08,normal
999.91,59.4,3.2,0.72,normal
645.44,33.89,7.06,0.0,normal
1134.84,177.93,14.54,0.53,normal
1625.81,79.68,13.23,2.57,normal
695.57,35.96,4.46,0.94,normal
891.56,104.56,13.41,1.39,normal
1124.93,100.77,11.45,0.0,normal
983.83,62.49,21.67,2.04,normal
705.31,103.62,12.02,3.98,normal
1336.56,36.99,9.29,0.0,normal
1696.01,50.28,5.72,0.0,normal
1058.84,10.0,6.28,0.76,normal
728.78,17.04,5.87,1.81,normal
535.31,142.31,16.86,0.36,macet
1077.39,135.66,10.09,0.0,normal
1331.16,72.63,12.83,0.34,normal
1142.55,136.52,17.57,1.4,normal
999.28,63.6,1.0,0.0,normal
823.22,60.26,16.39,1.41,normal
672.35,72.26,10.28,2.25,normal
1250.43,65.0,12.18,0.86,normal
1274.13,61.39,5.86,0.46,normal
536.28,115.74,6.22,1.74,macet
1476.95,76.01,12.44,0.0,normal
1172.22,98.5,21.92,0.0,normal
1419.88,111.26,15.02,0.1,normal
597.36,85.53,16.33,0.0,normal
590.25,31.19,9.04,0.0,normal
955.31,15.89,7.0,3.25,normal
1150.84,75.95,6.1,3.76,normal
1538.91,63.15,7.56,0.0,normal
1211.82,73.5,1.0,0.64,normal
927.2,69.36,6.38,0.22,normal
692.09,173.34,7.2,2.16,normal
1369.0,16.79,9.12,2.46,normal
710.59,10.0,10.66,0.0,normal
1488.54,83.3,11.81,1.21,normal
914.68,54.94,9.93,0.0,normal
1477.17,82.64,7.09,3.14,normal
1203.68,93.36,1.0,1.16,normal
958.9,121.36,7.12,0.0,normal
844.18,10.0,5.14,0.14,normal
897.73,47.73,12.33,0.07,normal
1128.5,87.15,14.55,1.29,normal
1023.15,100.82,14.69,2.06,normal
821.86,157.74,13.78,0.0,normal
950.31,108.23,9.33,3.26,normal
1023.57,67.73,7.39,2.91,normal
361.38,34.38,6.26,0.0,normal
1137.45,47.43,2.46,0.61,normal
706.08,46.29,14.96,3.07,normal
654.0,96.21,9.13,2.35,normal
493.8,80.28,3.77,0.0,normal
461.83,17.05,5.87,1.72,normal
593.37,52.56,5.67,5.0,macet
787.29,105.1,10.22,0.66,normal
1585.98,84.07,15.34,0.0,normal
842.24,92.75,8.26,0.76,normal
1053.33,85.32,1.0,0.87,normal
1120.14,135.06,9.05,0.0,normal
1039.32,79.44,9.22,1.16,normal
976.77,54.56,8.88,0.0,normal
641.41,33.37,6.86,0.0,normal
1435.28,79.98,11.09,1.64,normal
1542.16,10.0,10.33,0.0,normal
495.2,62.63,9.88,1.85,normal
692.79,61.77,12.06,0.0,normal
916.06,15.42,7.85,0.0,normal
710.64,32.87,7.57,0.0,normal
1151.79,102.39,16.9,0.93,normal
781.52,79.23,12.8,2.49,normal
1649.52,74.07,14.13,0.59,normal
1357.16,82.25,16.13,0.13,normal
1063.77,73.71,12.63,1.37,normal
1308.1,119.71,14.64,0.0,normal
1331.77,74.94,2.1,0.71,normal
830.82,11.67,11.02,0.0,normal
755.13,135.21,9.09,0.62,normal
1023.44,84.81,18.39,0.31,normal
1258.49,46.43,14.64,0.0,normal
1041.72,19.86,6.85,0.75,normal
526.9,85.84,11.86,0.74,normal
759.15,65.31,10.84,2.26,normal
977.81,132.97,12.27,0.0,normal
977.3,56.16,4.91,0.39,normal
1591.76,36.5,11.8,0.0,normal
584.2,105.83,8.86,1.8,macet
1151.68,107.01,11.41,1.63,normal
1446.73,76.75,6.38,1.26,normal
1681.43,97.05,7.07,0.0,normal
878.68,68.49,15.87,1.83,normal
1147.43,79.35,4.74,0.0,normal
1170.93,116.6,5.11,0.0,normal
1058.64,95.01,9.74,0.0,normal
970.35,63.23,6.14,0.45,normal
1130.79,124.09,5.57,1.51,normal
240.33,10.0,10.53,0.0,normal
1204.62,152.08,2.47,2.48,normal
1037.85,10.0,4.96,0.7,normal
933.26,44.92,20.27,0.0,normal
1614.06,68.36,12.3,0.65,normal
797.52,64.14,6.27,2.14,normal
879.08,110.26,12.09,1.4,normal
1597.47,27.69,12.84,2.15,normal
750.38,80.43,14.97,0.0,normal
834.97,46.87,9.36,0.0,normal
955.89,81.81,14.88,0.0,normal
1252.22,67.41,1.0,3.08,normal
1062.34,73.72,4.72,1.46,normal
612.21,48.0,10.82,4.77,normal
840.35,49.6,11.65,0.0,normal
817.79,81.49,5.44,0.0,normal
976.83,107.75,11.3,0.29,normal
1127.75,46.07,6.88,2.57,normal
1125.46,35.25,8.62,0.0,normal
467.2,94.54,15.12,0.69,normal
1319.18,68.7,14.54,0.65,normal
1075.77,103.22,5.01,0.56,normal
1415.36,33.77,4.71,0.0,normal
1133.26,10.0,7.94,0.29,normal
1330.4,48.68,9.87,0.23,normal
1139.96,39.35,6.71,0.49,normal
1403.87,66.85,15.2,1.92,normal
